#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T07:00:00Z,987.7074211944446,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T08:00:00Z,987.3904058680555,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T09:00:00Z,986.6190414107142,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T10:00:00Z,986.2591162222221,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T11:00:00Z,985.8731095833333,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T12:00:00Z,985.4724646388889,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T13:00:00Z,985.2274901388888,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T14:00:00Z,985.0143347222223,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T15:00:00Z,984.7884403333334,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T16:00:00Z,984.4909956388889,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T17:00:00Z,984.497527936508,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T18:00:00Z,984.4343702499999,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T19:00:00Z,984.5026686111111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T20:00:00Z,984.5885483611111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T21:00:00Z,984.7509002222222,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T22:00:00Z,984.4967734444446,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-27T23:00:00Z,984.5347798333332,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T00:00:00Z,984.5973900833333,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T01:00:00Z,984.5585518531747,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T02:00:00Z,984.3142174999999,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T03:00:00Z,984.2237989166666,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T04:00:00Z,984.2904450555557,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T05:00:00Z,984.4806280833333,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T06:00:00Z,984.961620777778,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T07:00:00Z,985.1022690396825,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T08:00:00Z,985.570173219246,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T09:00:00Z,986.0540557420636,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T10:00:00Z,986.2901814999999,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T11:00:00Z,986.375267888889,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T12:00:00Z,986.4637621111111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T13:00:00Z,986.5369296388889,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T14:00:00Z,986.7816433611112,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T15:00:00Z,986.7807684722223,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-28T16:00:00Z,986.7033794999999,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-29T09:00:00Z,986.3328823888888,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-29T10:00:00Z,986.2366519999999,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-29T11:00:00Z,986.1398874722222,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-29T12:00:00Z,985.9985893640874,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-29T13:00:00Z,985.8157961220237,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-29T14:00:00Z,985.8266008055556,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-29T15:00:00Z,985.810770611111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-29T16:00:00Z,985.7626664166668,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-29T17:00:00Z,985.835818861111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-29T18:00:00Z,985.9271240277777,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-29T19:00:00Z,986.1501007222223,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-29T20:00:00Z,986.7215989563492,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-29T21:00:00Z,986.9097395039684,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-29T22:00:00Z,987.0052625833332,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-29T23:00:00Z,987.293106,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T00:00:00Z,987.2845237500001,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T01:00:00Z,987.3415238888888,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T02:00:00Z,987.6730888888889,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T03:00:00Z,988.1944291944445,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T04:00:00Z,988.5651040833333,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T05:00:00Z,988.7523853888888,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T06:00:00Z,988.8635848333332,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T07:00:00Z,988.8925136944443,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T08:00:00Z,989.3249036388888,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T09:00:00Z,989.0890537222222,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T10:00:00Z,989.0054241230159,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T11:00:00Z,989.8009473703702,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T12:00:00Z,990.7098978938492,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T13:00:00Z,991.2386081924602,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T14:00:00Z,991.3986188611111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T15:00:00Z,991.4024929444444,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T16:00:00Z,991.244368188889,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T17:00:00Z,991.2653689722223,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T18:00:00Z,991.4424014444445,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T19:00:00Z,991.6708662499999,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T20:00:00Z,992.0095740833334,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T21:00:00Z,992.0011783611112,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T22:00:00Z,991.9583553611111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-30T23:00:00Z,991.7076467777778,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T00:00:00Z,991.3911827777779,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T01:00:00Z,991.1649779722223,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T02:00:00Z,990.9248877499999,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T03:00:00Z,990.4191877500001,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T04:00:00Z,990.3443660317458,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T05:00:00Z,990.073883,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T06:00:00Z,989.9692135436508,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T07:00:00Z,989.686386027778,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T08:00:00Z,989.4032423333332,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T09:00:00Z,989.2074534305556,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T10:00:00Z,988.9556426944446,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T11:00:00Z,988.375798611111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T12:00:00Z,987.7370587777779,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T13:00:00Z,987.2654554999999,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T14:00:00Z,986.613512515873,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T15:00:00Z,986.3919373333333,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T16:00:00Z,986.1440691537699,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T17:00:00Z,985.9579798055555,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T18:00:00Z,985.4658576111111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T19:00:00Z,985.0436943333334,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T20:00:00Z,984.7256588333335,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T21:00:00Z,984.0522172499999,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T22:00:00Z,983.3114522777778,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-07-31T23:00:00Z,982.2685920277778,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T00:00:00Z,981.4107648888889,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T01:00:00Z,979.924324861111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T02:00:00Z,978.7469890198413,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T03:00:00Z,977.6986676944443,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T04:00:00Z,977.0695733055555,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T05:00:00Z,976.5620134722221,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T06:00:00Z,976.1870795833335,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T07:00:00Z,977.1407911666669,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T08:00:00Z,977.57384575,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T09:00:00Z,978.187806861111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T10:00:00Z,978.5578444166667,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T11:00:00Z,978.7419619444445,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T12:00:00Z,979.1272447222223,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T13:00:00Z,979.5540041944445,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T14:00:00Z,979.6136914999998,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T15:00:00Z,980.3314429166667,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T16:00:00Z,980.5204400277779,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T17:00:00Z,980.826113063492,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T18:00:00Z,981.0776128152778,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T19:00:00Z,981.5707171666667,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T20:00:00Z,982.1374409722222,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T21:00:00Z,982.71703425,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T22:00:00Z,982.7466277777777,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-01T23:00:00Z,982.6358218531747,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T00:00:00Z,982.5788015277777,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T01:00:00Z,982.1171485,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T02:00:00Z,981.5850133888889,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T03:00:00Z,981.1889665833334,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T04:00:00Z,980.4513702222222,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T05:00:00Z,979.6978301944445,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T06:00:00Z,979.1606225555555,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T07:00:00Z,978.1863962777778,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T08:00:00Z,977.3411136944445,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T09:00:00Z,976.5085550833334,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T10:00:00Z,975.7178582777777,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T11:00:00Z,974.7220069444444,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T12:00:00Z,973.633794111111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T13:00:00Z,972.7830539166667,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T14:00:00Z,972.2762113055555,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T15:00:00Z,971.7669356111111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T16:00:00Z,971.3300290000001,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T17:00:00Z,970.9331782777776,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T18:00:00Z,970.8400658333334,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T19:00:00Z,971.4373542499999,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T20:00:00Z,972.5901421666667,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T21:00:00Z,973.6062707777778,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T22:00:00Z,974.0724452777777,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-02T23:00:00Z,974.541639611111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T00:00:00Z,974.9228753055555,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T01:00:00Z,975.0436250644842,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T02:00:00Z,975.1944651111112,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T03:00:00Z,975.4505326944445,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T04:00:00Z,975.8941226111111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T05:00:00Z,976.23397325,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T06:00:00Z,976.6234079999999,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T07:00:00Z,977.0058542777778,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T08:00:00Z,978.1038716388888,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T09:00:00Z,978.8777194722223,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T10:00:00Z,979.2475806111112,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T11:00:00Z,980.0021837222222,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T12:00:00Z,980.6506194166667,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T13:00:00Z,980.9919500833333,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T14:00:00Z,981.2855106944445,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T15:00:00Z,981.8072832222223,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T16:00:00Z,982.3094770000001,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T17:00:00Z,982.7465056944444,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T18:00:00Z,983.3711531111111,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T19:00:00Z,984.0887586944446,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T20:00:00Z,984.6600477777778,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T21:00:00Z,985.0891590079365,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T22:00:00Z,985.5192542777778,value,pressure,bashful
,,0,2023-07-23T08:40:03.339863196Z,2023-08-22T08:40:03.339863196Z,2023-08-03T23:00:00Z,986.1066216944446,value,pressure,bashful
